param,shape0,shape1,rank_max,n_sigma,method,effective_rank,stable_rank,spectral_norm,frobenius_norm,sigma_sum,erank_over_rankmax,optimizer,chinchilla,run_name
blocks.2.attention.w_v.weight,256,256,256,256,gram_exact,125.88422994920505,15.372882499601847,7.759978294372559,30.425498962402344,295.843994140625,0.4917352732390822,adamw,1,MuonExpt3-0.06B-chinchilla-1-adamw-lr1.4e-2-wsd
blocks.2.attention.w_out.weight,256,256,256,256,gram_exact,132.027169483192,13.001778854982932,7.757183074951172,27.970808029174805,278.190185546875,0.5157311307937188,adamw,1,MuonExpt3-0.06B-chinchilla-1-adamw-lr1.4e-2-wsd
blocks.2.feed_forward.w1.weight,1024,256,256,256,gram_exact,219.71631638536752,5.56679280714637,37.983097076416016,89.61849975585938,1190.29638671875,0.8582668608803419,adamw,1,MuonExpt3-0.06B-chinchilla-1-adamw-lr1.4e-2-wsd
blocks.2.feed_forward.w2.weight,256,1024,256,256,gram_exact,233.47400822333347,28.75370770036877,15.679216384887695,84.0767593383789,1226.8359375,0.9120078446223964,adamw,1,MuonExpt3-0.06B-chinchilla-1-adamw-lr1.4e-2-wsd
blocks.2.feed_forward.w3.weight,1024,256,256,256,gram_exact,224.11650865619944,39.12652479211045,12.555663108825684,78.53803253173828,1107.8280029296875,0.8754551119382791,adamw,1,MuonExpt3-0.06B-chinchilla-1-adamw-lr1.4e-2-wsd
blocks.3.attention.w_q.weight,256,256,256,256,gram_exact,139.22409027754574,8.762567893415072,8.488289833068848,25.126693725585938,256.2461242675781,0.543844102646663,adamw,1,MuonExpt3-0.06B-chinchilla-1-adamw-lr1.4e-2-wsd
blocks.3.attention.w_k.weight,256,256,256,256,gram_exact,140.95487253443005,9.772834727911842,7.209239959716797,22.537185668945312,231.61473083496094,0.5506049708376174,adamw,1,MuonExpt3-0.06B-chinchilla-1-adamw-lr1.4e-2-wsd
blocks.3.attention.w_v.weight,256,256,256,256,gram_exact,144.8723277314526,22.234255555180653,6.894674777984619,32.510581970214844,348.51031494140625,0.5659075302009867,adamw,1,MuonExpt3-0.06B-chinchilla-1-adamw-lr1.4e-2-wsd
blocks.3.attention.w_out.weight,256,256,256,256,gram_exact,148.5336568192145,14.638511723704774,9.185467720031738,35.14385223388672,383.4678039550781,0.5802095969500567,adamw,1,MuonExpt3-0.06B-chinchilla-1-adamw-lr1.4e-2-wsd
blocks.3.feed_forward.w1.weight,1024,256,256,256,gram_exact,229.95957997395817,7.830926031356504,28.612834930419922,80.07049560546875,1129.1156005859375,0.8982796092732741,adamw,1,MuonExpt3-0.06B-chinchilla-1-adamw-lr1.4e-2-wsd
blocks.3.feed_forward.w2.weight,256,1024,256,256,gram_exact,234.7570214924556,27.587459202640613,16.266948699951172,85.44111633300781,1252.6318359375,0.9170196152049047,adamw,1,MuonExpt3-0.06B-chinchilla-1-adamw-lr1.4e-2-wsd
blocks.3.feed_forward.w3.weight,1024,256,256,256,gram_exact,231.77346397570074,46.365774457680565,12.127436637878418,82.57962799072266,1200.84326171875,0.905365093655081,adamw,1,MuonExpt3-0.06B-chinchilla-1-adamw-lr1.4e-2-wsd
blocks.4.attention.w_q.weight,256,256,256,256,gram_exact,145.8430495773893,12.61388976607409,9.385024070739746,33.33180618286133,346.7239074707031,0.569699412411677,adamw,1,MuonExpt3-0.06B-chinchilla-1-adamw-lr1.4e-2-wsd
blocks.4.attention.w_k.weight,256,256,256,256,gram_exact,136.96133648998344,21.398544852814354,6.008018493652344,27.792217254638672,276.31109619140625,0.5350052206639978,adamw,1,MuonExpt3-0.06B-chinchilla-1-adamw-lr1.4e-2-wsd
blocks.4.attention.w_v.weight,256,256,256,256,gram_exact,155.83347881705592,23.723797427823172,7.089999198913574,34.53326416015625,388.1974182128906,0.6087245266291247,adamw,1,MuonExpt3-0.06B-chinchilla-1-adamw-lr1.4e-2-wsd
blocks.4.attention.w_out.weight,256,256,256,256,gram_exact,155.26451685120122,8.70722618182143,12.630685806274414,37.2706298828125,414.42340087890625,0.6065020189500048,adamw,1,MuonExpt3-0.06B-chinchilla-1-adamw-lr1.4e-2-wsd
blocks.4.feed_forward.w1.weight,1024,256,256,256,gram_exact,233.39444011057194,9.565478707269904,26.288442611694336,81.3061294555664,1170.2470703125,0.9116970316819216,adamw,1,MuonExpt3-0.06B-chinchilla-1-adamw-lr1.4e-2-wsd
blocks.4.feed_forward.w2.weight,256,1024,256,256,gram_exact,237.65484661432077,18.218251672663914,20.977155685424805,89.5374755859375,1325.1290283203125,0.9283392445871905,adamw,1,MuonExpt3-0.06B-chinchilla-1-adamw-lr1.4e-2-wsd
blocks.4.feed_forward.w3.weight,1024,256,256,256,gram_exact,235.43214864904394,43.26417567790296,13.615167617797852,89.55548095703125,1321.266845703125,0.9196568306603279,adamw,1,MuonExpt3-0.06B-chinchilla-1-adamw-lr1.4e-2-wsd
blocks.5.attention.w_q.weight,256,256,256,256,gram_exact,152.86053138847456,9.381494294923538,10.792851448059082,33.0576171875,353.3947448730469,0.5971114507362287,adamw,1,MuonExpt3-0.06B-chinchilla-1-adamw-lr1.4e-2-wsd
blocks.5.attention.w_k.weight,256,256,256,256,gram_exact,159.160018424871,10.406258876099352,8.917144775390625,28.765520095825195,319.5450134277344,0.6217188219721523,adamw,1,MuonExpt3-0.06B-chinchilla-1-adamw-lr1.4e-2-wsd
blocks.5.attention.w_v.weight,256,256,256,256,gram_exact,165.56946351788392,31.10523974714258,6.420370101928711,35.80773162841797,420.1442565917969,0.646755716866734,adamw,1,MuonExpt3-0.06B-chinchilla-1-adamw-lr1.4e-2-wsd
blocks.5.attention.w_out.weight,256,256,256,256,gram_exact,165.41762420845168,13.230497825549337,11.246882438659668,40.909149169921875,478.5851745605469,0.6461625945642644,adamw,1,MuonExpt3-0.06B-chinchilla-1-adamw-lr1.4e-2-wsd
blocks.5.feed_forward.w1.weight,1024,256,256,256,gram_exact,228.6756891623949,6.904193832998661,29.043434143066406,76.3147964477539,1065.523681640625,0.893264410790605,adamw,1,MuonExpt3-0.06B-chinchilla-1-adamw-lr1.4e-2-wsd
blocks.5.feed_forward.w2.weight,256,1024,256,256,gram_exact,233.88739731416476,13.06048680422129,23.789827346801758,85.97572326660156,1248.222412109375,0.9136226457584561,adamw,1,MuonExpt3-0.06B-chinchilla-1-adamw-lr1.4e-2-wsd
blocks.5.feed_forward.w3.weight,1024,256,256,256,gram_exact,230.58213906594207,38.135963455680994,15.01045036315918,92.6968765258789,1337.7164306640625,0.9007114807263362,adamw,1,MuonExpt3-0.06B-chinchilla-1-adamw-lr1.4e-2-wsd
